0.99798,-0.050997,-0.004712,-0.037486
0.99799,-0.050973,-0.00476,-0.037488
0.99799,-0.050934,-0.004802,-0.037518
0.99799,-0.050902,-0.004829,-0.037534
0.99799,-0.050874,-0.004852,-0.037548
0.99799,-0.050866,-0.004883,-0.037544
0.99799,-0.050867,-0.004891,-0.037548
0.99799,-0.05086,-0.004887,-0.037566
0.99799,-0.050852,-0.004917,-0.037564
0.99799,-0.05085,-0.00497,-0.037561
0.99799,-0.050856,-0.00504,-0.037554
0.99799,-0.050851,-0.005099,-0.037554
0.99799,-0.050868,-0.005144,-0.037551
0.99799,-0.050797,-0.005224,-0.037578
0.99799,-0.050764,-0.0053,-0.037579
0.99799,-0.050741,-0.005341,-0.037528
0.99799,-0.050701,-0.00537,-0.03752
0.99799,-0.050688,-0.005376,-0.037523
0.99799,-0.050697,-0.005392,-0.037511
0.998,-0.050692,-0.005419,-0.037477
0.998,-0.050715,-0.005399,-0.03745
0.998,-0.050719,-0.005392,-0.037439
0.998,-0.050707,-0.005428,-0.037427
0.998,-0.050685,-0.005462,-0.037423
0.998,-0.05069,-0.005459,-0.037411
0.998,-0.050692,-0.005457,-0.037381
0.998,-0.050679,-0.005465,-0.037376
0.998,-0.050654,-0.005476,-0.037362
0.998,-0.050655,-0.005454,-0.037362
0.998,-0.050639,-0.005447,-0.037334
0.998,-0.050626,-0.005479,-0.037337
0.998,-0.050615,-0.005501,-0.037355
0.99801,-0.050597,-0.005501,-0.037371
0.998,-0.050611,-0.00546,-0.037372
0.998,-0.050637,-0.00543,-0.037363
0.998,-0.050656,-0.005386,-0.037355
0.998,-0.050676,-0.005345,-0.037358
0.998,-0.050704,-0.005271,-0.03736
0.998,-0.05074,-0.005185,-0.037362
0.998,-0.050793,-0.005105,-0.037373
0.998,-0.050809,-0.005055,-0.037352
0.99799,-0.050852,-0.005027,-0.03736
0.998,-0.050792,-0.00503,-0.037396
0.998,-0.050808,-0.005063,-0.037382
0.998,-0.05075,-0.00512,-0.037354
0.998,-0.050726,-0.005152,-0.037345
0.998,-0.050702,-0.005152,-0.037325
0.998,-0.050684,-0.005177,-0.037309
0.99801,-0.050668,-0.005214,-0.037299
0.99801,-0.05066,-0.005222,-0.0373
0.99801,-0.050677,-0.005208,-0.037286
0.99801,-0.050681,-0.005232,-0.037279
0.99801,-0.050674,-0.005261,-0.037274
0.99801,-0.050688,-0.005247,-0.037279
0.998,-0.050696,-0.005221,-0.037292
0.99801,-0.050675,-0.005213,-0.037298
0.99801,-0.050663,-0.005219,-0.03731
0.99801,-0.050658,-0.005223,-0.037302
0.99801,-0.05066,-0.005219,-0.037309
0.99801,-0.050651,-0.005238,-0.03733
0.99801,-0.050629,-0.005262,-0.037352
0.998,-0.050618,-0.005261,-0.037386
0.998,-0.050632,-0.005264,-0.037416
0.998,-0.050637,-0.005257,-0.037429
0.998,-0.050635,-0.005255,-0.037432
0.998,-0.050632,-0.005263,-0.03747
0.998,-0.050625,-0.005273,-0.037499
0.998,-0.050606,-0.005311,-0.037526
0.998,-0.050587,-0.005334,-0.037535
0.998,-0.050589,-0.00534,-0.037542
0.998,-0.050596,-0.005341,-0.037546
0.998,-0.050583,-0.005353,-0.037544
0.998,-0.050591,-0.005364,-0.037568
0.998,-0.050575,-0.005441,-0.037576
0.998,-0.050539,-0.005521,-0.037586
0.998,-0.050496,-0.005622,-0.037578
0.998,-0.050465,-0.005682,-0.037568
0.99801,-0.050424,-0.005735,-0.037562
0.99801,-0.05038,-0.005773,-0.037568
0.99801,-0.05032,-0.00579,-0.037582
0.99801,-0.050287,-0.005803,-0.037581
0.99801,-0.050285,-0.005797,-0.037573
0.99801,-0.050287,-0.005786,-0.037543
0.99801,-0.050301,-0.005768,-0.037548
0.99801,-0.050299,-0.005751,-0.037548
0.99801,-0.050313,-0.005779,-0.037522
0.99801,-0.05032,-0.005818,-0.037516
0.99801,-0.050317,-0.005853,-0.037523
0.99801,-0.050308,-0.005875,-0.037517
0.99801,-0.050291,-0.00587,-0.037518
0.99801,-0.050276,-0.005858,-0.037513
0.99801,-0.050255,-0.005819,-0.037508
0.99802,-0.050246,-0.005799,-0.037501
0.99802,-0.050249,-0.005769,-0.037504
0.99801,-0.050267,-0.005763,-0.037491
0.99801,-0.050283,-0.005763,-0.037497
0.99801,-0.050283,-0.005764,-0.037491
0.99802,-0.05025,-0.005788,-0.037494
0.99802,-0.050229,-0.005828,-0.037494
0.99802,-0.050204,-0.005862,-0.037497
0.99802,-0.050163,-0.005886,-0.0375
0.99802,-0.050154,-0.005909,-0.037509
0.99802,-0.050133,-0.005922,-0.037517
0.99802,-0.050132,-0.005928,-0.037505
0.99802,-0.05013,-0.005931,-0.037482
0.99802,-0.050127,-0.005955,-0.03747
0.99802,-0.050135,-0.005984,-0.037454
0.99802,-0.050149,-0.005995,-0.037445
0.99802,-0.050153,-0.005999,-0.037436
0.99802,-0.050203,-0.00611,-0.037441
0.99801,-0.050261,-0.006243,-0.037443
0.99801,-0.05029,-0.006353,-0.037441
0.99801,-0.050315,-0.006458,-0.037425
0.99801,-0.050324,-0.006502,-0.037422
0.99801,-0.050325,-0.006505,-0.037432
0.99801,-0.050326,-0.006497,-0.037444
0.99801,-0.050296,-0.006484,-0.037453
0.99801,-0.050295,-0.006444,-0.037447
0.99801,-0.050281,-0.006409,-0.037433
0.99801,-0.050262,-0.006368,-0.037437
0.99801,-0.050269,-0.006348,-0.037436
0.99801,-0.050276,-0.006329,-0.037432
0.99801,-0.050274,-0.00631,-0.037429
0.99801,-0.050279,-0.006307,-0.037441
0.99801,-0.050264,-0.006311,-0.037434
0.99801,-0.050256,-0.006302,-0.037437
0.99801,-0.050244,-0.006286,-0.037444
0.99801,-0.050232,-0.00627,-0.037482
0.99801,-0.050217,-0.006267,-0.037491
0.99802,-0.050217,-0.006248,-0.037473
0.99802,-0.050215,-0.006231,-0.037456
0.99802,-0.050207,-0.006218,-0.037445
0.99802,-0.05021,-0.006198,-0.037456
0.99802,-0.050113,-0.006166,-0.037446
0.99803,-0.049996,-0.006139,-0.037427
0.99804,-0.049865,-0.006103,-0.037414
0.99804,-0.04975,-0.006091,-0.037408
0.99804,-0.049724,-0.006059,-0.037411
0.99804,-0.049746,-0.00603,-0.037409
0.99804,-0.049777,-0.006021,-0.037391
0.99804,-0.049803,-0.006012,-0.037368
0.99804,-0.049843,-0.005995,-0.037361
0.99804,-0.04986,-0.005989,-0.037345
0.99804,-0.049868,-0.005999,-0.037333
0.99804,-0.049853,-0.006007,-0.037313
0.99804,-0.04985,-0.006001,-0.037294
0.99804,-0.049837,-0.006015,-0.037288
0.99804,-0.049817,-0.006032,-0.037276
0.99804,-0.049809,-0.006026,-0.037268
0.99804,-0.049845,-0.006006,-0.037263
0.99804,-0.04986,-0.005965,-0.037267
0.99804,-0.049884,-0.005942,-0.037292
0.99804,-0.049921,-0.005902,-0.037287
0.99804,-0.049919,-0.005915,-0.03728
0.99804,-0.04989,-0.005961,-0.037295
0.99804,-0.049863,-0.006013,-0.037326
0.99804,-0.049828,-0.006041,-0.037316
0.99804,-0.049846,-0.006059,-0.037277
0.99804,-0.049875,-0.006079,-0.037267
0.99804,-0.049881,-0.006077,-0.037266
0.99804,-0.04988,-0.006044,-0.037258
0.99804,-0.049918,-0.00601,-0.037225
0.99804,-0.049961,-0.005984,-0.037208
0.99804,-0.049968,-0.005951,-0.037219
0.99804,-0.04997,-0.00594,-0.037223
0.99804,-0.049996,-0.005919,-0.037241
0.99804,-0.04999,-0.005887,-0.037249
0.99804,-0.05,-0.005835,-0.037266
0.99804,-0.050015,-0.005805,-0.037267
0.99803,-0.050099,-0.005726,-0.037265
0.99803,-0.050225,-0.005644,-0.037268
0.99802,-0.050327,-0.005566,-0.037265
0.99802,-0.050406,-0.00551,-0.037263
0.99801,-0.050486,-0.005493,-0.037261
0.99801,-0.050537,-0.005499,-0.03726
0.99801,-0.050556,-0.005498,-0.037268
0.99801,-0.050546,-0.005506,-0.037265
0.99801,-0.050562,-0.005523,-0.037253
0.99801,-0.0506,-0.005524,-0.037239
0.99801,-0.050619,-0.005518,-0.037241
0.99801,-0.050631,-0.005537,-0.03726
0.99801,-0.050618,-0.005511,-0.037251
0.99801,-0.05063,-0.00546,-0.037244
0.99801,-0.050623,-0.005412,-0.037237
0.99801,-0.050595,-0.005395,-0.037231
0.99801,-0.050584,-0.005384,-0.037247
0.99801,-0.050586,-0.005371,-0.03726
0.99801,-0.050578,-0.005368,-0.037235
0.99801,-0.050579,-0.005369,-0.03723
0.99801,-0.050568,-0.005392,-0.037247
0.99801,-0.05057,-0.005397,-0.037275
0.99801,-0.050565,-0.005422,-0.037291
0.99801,-0.050569,-0.005443,-0.037308
0.99801,-0.05053,-0.005437,-0.037339
0.998,-0.050661,-0.005396,-0.037428
0.99801,-0.05059,-0.005395,-0.037385
0.99801,-0.050549,-0.005361,-0.037386
0.99801,-0.050447,-0.00536,-0.037346
0.99802,-0.050382,-0.005462,-0.037283
0.99802,-0.050288,-0.005559,-0.037273
0.99804,-0.049968,-0.005642,-0.037331
0.99804,-0.049818,-0.005441,-0.037448
0.99801,-0.050313,-0.005468,-0.037497
0.99801,-0.050241,-0.00587,-0.037529
0.99801,-0.050274,-0.005653,-0.037715
0.99795,-0.051147,-0.005356,-0.038172
0.99776,-0.05423,-0.006385,-0.03857
0.99765,-0.055944,-0.00687,-0.038974
0.99765,-0.055486,-0.005933,-0.03971
0.99764,-0.055158,-0.006171,-0.040464
0.99755,-0.056451,-0.005971,-0.040999
0.99765,-0.054453,-0.004369,-0.04135
0.99793,-0.048495,-0.003277,-0.042039
0.99802,-0.045549,-0.003343,-0.043158
0.99784,-0.048569,-0.001679,-0.04414
0.99749,-0.054743,-0.00052,-0.044919
0.99742,-0.055452,-0.0016,-0.045648
0.99738,-0.055391,-0.003711,-0.04634
0.9972,-0.058121,-0.00356,-0.046998
0.99706,-0.059882,-0.001787,-0.047734
0.99695,-0.060587,-0.000545,-0.049223
0.99683,-0.061232,-0.002096,-0.050749
0.99692,-0.057736,-0.004632,-0.052831
0.99708,-0.053193,-0.003938,-0.054736
0.99696,-0.054375,-0.001049,-0.0558
0.99654,-0.060821,-0.000931,-0.056665
0.99614,-0.066206,-0.001734,-0.057522
0.99632,-0.062456,-0.004154,-0.058527
0.99619,-0.063243,-0.004844,-0.059906
0.99656,-0.055072,-0.006264,-0.061618
0.99653,-0.053866,-0.00641,-0.063162
0.99653,-0.052899,-0.006165,-0.064033
0.99693,-0.042011,-0.007659,-0.06562
0.99686,-0.043135,-0.005695,-0.066095
0.99617,-0.056328,-0.007554,-0.066476
0.99566,-0.064862,-0.005607,-0.066472
0.99572,-0.06337,-0.000866,-0.067267
0.99644,-0.049414,0.000636,-0.068268
0.99683,-0.041091,-0.001613,-0.06814
0.99646,-0.046873,-0.005065,-0.069614
0.99634,-0.047792,-0.006901,-0.070548
0.99588,-0.05461,-0.003072,-0.072281
0.99616,-0.047952,-0.005063,-0.073125
0.99595,-0.045156,-0.015615,-0.076137
0.99625,-0.038265,-0.018623,-0.075351
0.99611,-0.041242,-0.016648,-0.076
0.99551,-0.053933,-0.006625,-0.077533
0.99606,-0.043868,-0.002763,-0.077039
0.99532,-0.056218,-0.000439,-0.078548
0.99554,-0.053835,-0.002757,-0.077395
0.99571,-0.05345,-0.000793,-0.075562
0.99549,-0.059605,0.000595,-0.073858
0.99599,-0.05398,-0.000988,-0.071403
0.99637,-0.05113,-0.003653,-0.067953
0.9965,-0.053107,-0.000676,-0.064634
0.99613,-0.062778,-0.00103,-0.061492
0.99708,-0.04936,-0.006602,-0.057814
0.99817,-0.028302,-0.005949,-0.05306
0.99851,-0.02487,-0.001892,-0.04846
0.99824,-0.038929,-0.000373,-0.044637
0.99808,-0.047333,-0.001428,-0.039792
0.99782,-0.054274,-0.002719,-0.037307
0.99809,-0.05105,-0.006781,-0.034187
0.99844,-0.046043,-0.002998,-0.03152
0.99906,-0.030803,-0.000641,-0.030411
0.99932,-0.022119,-0.003905,-0.02938
0.99903,-0.031385,-0.008946,-0.029498
0.99877,-0.038631,-0.011496,-0.029
0.9986,-0.044806,-0.005426,-0.027608
0.99838,-0.047488,0.000142,-0.031218
0.99852,-0.042539,0.003392,-0.033849
0.99836,-0.044839,0.000102,-0.035602
0.99837,-0.044117,-0.004772,-0.03579
0.99864,-0.038412,-0.00625,-0.034611
0.99837,-0.043104,-0.003421,-0.037189
0.99849,-0.041132,0.000397,-0.03646
0.9983,-0.045406,-0.002596,-0.036321
0.99867,-0.037785,-0.009522,-0.033851
0.99882,-0.034692,-0.010541,-0.032405
0.9988,-0.038981,-0.008598,-0.028511
0.9985,-0.047743,-0.002857,-0.026838
0.9986,-0.0477,-0.002667,-0.022565
0.99886,-0.044044,-0.004656,-0.017756
0.99848,-0.052479,-0.004199,-0.016342
0.99879,-0.047371,-0.005202,-0.011844
0.99866,-0.05018,-0.007082,-0.010782
0.9991,-0.041238,-0.009306,-0.00395
0.99896,-0.04442,-0.009741,-0.003985
0.99903,-0.043375,-0.00678,0.002003
0.99893,-0.045625,-0.006278,0.004019
0.99916,-0.040139,-0.003479,0.006822
0.99914,-0.039784,-0.003654,0.010678
0.999,-0.042445,-0.006042,0.012844
0.99925,-0.035802,-0.005392,0.013899
0.99914,-0.038965,-0.004567,0.013384
0.99898,-0.042049,-0.005693,0.015458
0.99879,-0.045622,-0.005595,0.017639
0.99857,-0.049305,-0.005304,0.020109
0.99845,-0.050301,-0.004024,0.023303
0.99854,-0.046497,-0.002447,0.0273
0.99845,-0.047086,-0.000692,0.029839
0.99831,-0.047947,-4e-05,0.032753
0.99803,-0.051122,0.002887,0.036293
0.99779,-0.05316,0.004673,0.039645
0.99773,-0.051415,0.005095,0.043263
0.99726,-0.057817,0.007668,0.045483
0.99631,-0.068271,0.009753,0.051098
0.99499,-0.082455,0.011116,0.055409
0.99412,-0.08872,0.014169,0.060479
0.99311,-0.095254,0.015963,0.066372
0.99156,-0.10684,0.018273,0.071075
0.99026,-0.11397,0.022023,0.076818
0.98906,-0.11937,0.025615,0.082852
0.988,-0.12241,0.029666,0.089394
0.98779,-0.11918,0.032823,0.094831
0.98842,-0.11036,0.034698,0.098178
0.99012,-0.091447,0.035114,0.10032
0.99184,-0.070776,0.034459,0.10024
0.99319,-0.051214,0.034105,0.098957
0.9944,-0.024859,0.034712,0.096617
0.99505,0.004747,0.035695,0.092578
0.99512,0.025077,0.036566,0.088164
0.99504,0.040376,0.036974,0.083002
0.99507,0.046714,0.037801,0.078952
0.99529,0.042703,0.04084,0.07688
0.99561,0.030561,0.044037,0.076775
0.99564,0.01633,0.047283,0.078755
0.99526,0.001439,0.050712,0.082906
0.99471,-0.01152,0.053237,0.087044
0.99387,-0.025049,0.055097,0.092512
0.99265,-0.038082,0.056483,0.10007
0.9914,-0.047765,0.057568,0.10734
0.99024,-0.055268,0.059338,0.11337
0.98918,-0.059479,0.061709,0.1191
0.98838,-0.0589,0.064509,0.12438
0.98787,-0.055888,0.06711,0.12843
0.98762,-0.047218,0.071324,0.13151
0.98778,-0.032152,0.074666,0.13299
0.98808,-0.017094,0.076746,0.13231
0.98831,-5.8e-05,0.07931,0.1302
0.98831,0.018841,0.083405,0.12619
0.98818,0.036011,0.087257,0.12076
0.98801,0.045532,0.091146,0.11599
0.98777,0.051643,0.095362,0.11199
0.98799,0.050531,0.098054,0.10817
0.98826,0.041999,0.10032,0.10726
0.98811,0.029008,0.10351,0.10994
0.98752,0.018574,0.10651,0.1145
0.98689,0.010247,0.108,0.11951
0.98622,0.004348,0.10848,0.12485
0.98574,-0.001815,0.1087,0.12846
0.9851,-0.00816,0.10983,0.13206
0.98411,-0.017719,0.11287,0.13592
0.98269,-0.030263,0.11778,0.13979
0.98091,-0.042156,0.12265,0.14491
0.97893,-0.053336,0.12761,0.15019
0.97694,-0.062459,0.13289,0.15499
0.97524,-0.065651,0.13877,0.15917
0.9742,-0.063452,0.14366,0.16206
0.97376,-0.057236,0.14751,0.16355
0.97372,-0.04839,0.15104,0.16342
0.97372,-0.040927,0.15434,0.16242
0.97353,-0.033594,0.15875,0.16095
0.97315,-0.032257,0.16316,0.1591
0.97295,-0.031655,0.16697,0.15648
0.97291,-0.034812,0.16823,0.15473
0.97252,-0.043094,0.16804,0.15526
0.9716,-0.053959,0.16737,0.15832
0.96998,-0.064489,0.16892,0.16259
0.96803,-0.073788,0.1719,0.1671
0.96604,-0.080541,0.17482,0.17236
0.96425,-0.085245,0.17722,0.17765
0.9631,-0.08786,0.17802,0.18172
0.96249,-0.087016,0.17902,0.18435
0.96227,-0.082776,0.18025,0.18626
0.96244,-0.076433,0.18194,0.18649
0.96285,-0.06501,0.18594,0.18473
0.96323,-0.053527,0.19024,0.18202
0.96342,-0.045512,0.19409,0.1791
0.9634,-0.039714,0.19831,0.17596
0.96317,-0.035114,0.20317,0.17258
0.96281,-0.035554,0.20688,0.17013
0.96244,-0.038547,0.20897,0.16898
0.96229,-0.0439,0.20912,0.16835
0.96209,-0.050991,0.20796,0.16894
0.96154,-0.06137,0.20553,0.17153
0.96066,-0.07354,0.20241,0.17535
0.95974,-0.082784,0.19962,0.17943
0.95821,-0.095474,0.19635,0.18482
0.95552,-0.1089,0.19508,0.19251
0.95424,-0.11004,0.19561,0.19762
0.95454,-0.10262,0.1972,0.19859
0.9563,-0.087369,0.19975,0.19482
0.95777,-0.075211,0.20151,0.19081
0.95906,-0.064339,0.20337,0.18629
0.96059,-0.056844,0.20439,0.17963
0.96105,-0.057802,0.20526,0.17578
0.96053,-0.069403,0.20453,0.17532
0.95925,-0.089435,0.20218,0.17598
0.95729,-0.11475,0.19738,0.1774
0.95481,-0.13856,0.19285,0.17874
0.95229,-0.15789,0.18954,0.1797
0.95019,-0.1715,0.187,0.18098
0.94836,-0.1823,0.18493,0.18215
0.94652,-0.19179,0.18347,0.18347
0.94483,-0.19962,0.18198,0.18531
0.94367,-0.20523,0.18112,0.18592
0.9432,-0.20654,0.18281,0.18517
0.9425,-0.2103,0.18228,0.18506
0.94269,-0.21135,0.17946,0.18561
0.94253,-0.21297,0.17632,0.1876
0.94258,-0.21135,0.17455,0.19081
0.94194,-0.21035,0.17402,0.19548
0.94074,-0.21079,0.17472,0.20011
0.94028,-0.20687,0.17863,0.2029
0.94182,-0.19491,0.18516,0.20172
0.94476,-0.17971,0.19009,0.19746
0.94938,-0.1557,0.19568,0.19011
0.95447,-0.12973,0.19958,0.17982
0.95902,-0.10484,0.20209,0.16867
0.96274,-0.083805,0.20256,0.15839
0.96649,-0.060122,0.20312,0.14501
0.96874,-0.042332,0.20491,0.13331
0.96973,-0.030264,0.20862,0.12321
0.97002,-0.023853,0.21237,0.11573
0.97009,-0.021062,0.21577,0.10917
0.97012,-0.024788,0.21742,0.10482
0.96978,-0.040322,0.21666,0.10473
0.96872,-0.061808,0.21397,0.10947
0.96716,-0.08092,0.21078,0.11672
0.96476,-0.10112,0.20728,0.12665
0.96214,-0.11635,0.20494,0.13694
0.95914,-0.12831,0.20497,0.14688
0.95637,-0.13522,0.20641,0.15645
0.95453,-0.13582,0.20821,0.16453
0.95333,-0.133,0.21053,0.17073
0.95258,-0.12874,0.21319,0.17483
0.95277,-0.12088,0.21575,0.17626
0.95385,-0.11022,0.21788,0.17477
0.95561,-0.097766,0.21919,0.1709
0.95776,-0.085722,0.2192,0.16523
0.9601,-0.074414,0.21838,0.15804
0.9616,-0.067706,0.21786,0.15255
0.96349,-0.060488,0.21747,0.14398
0.96473,-0.058296,0.2168,0.13744
0.9655,-0.059055,0.21572,0.13339
0.96631,-0.063212,0.21289,0.13009
0.96679,-0.066895,0.21031,0.12887
0.96702,-0.07056,0.20837,0.12835
0.96674,-0.078883,0.20598,0.12944
0.96537,-0.095617,0.20211,0.13442
0.96397,-0.10868,0.19889,0.13928
0.9626,-0.1201,0.19503,0.14473
0.96104,-0.13082,0.18968,0.15268
0.96034,-0.13453,0.18589,0.15841
0.96014,-0.1337,0.18337,0.1632
0.96057,-0.12774,0.18149,0.16746
0.96119,-0.12167,0.18079,0.16921
0.96188,-0.11503,0.18105,0.16966
0.96312,-0.10423,0.18224,0.16827
0.96451,-0.09383,0.18324,0.16534
0.96598,-0.083914,0.18388,0.16135
0.96715,-0.077358,0.18351,0.15801
0.96878,-0.069967,0.18223,0.15285
0.97,-0.066601,0.18056,0.14853
0.97077,-0.066511,0.17912,0.14528
0.97147,-0.067902,0.17742,0.14197
0.97202,-0.070812,0.17545,0.13922
0.97226,-0.073604,0.17382,0.13811
0.97255,-0.076997,0.1715,0.13715
0.97282,-0.080074,0.16855,0.13712
0.973,-0.083969,0.16499,0.13781
0.97309,-0.086638,0.16238,0.13868
